id,state,title,topic,status,text_status,text,route,milepost,county,source_agency,source_url,lat,lon
ID-356,ID,Earthquakes,Geology / natural history,active,official,"During that rock shift, Mount Borah's ridge front rose about 6 inches, while this valley subsided 9 feet. This kind of movement has been going on here for 10 to 20 million years as subsurface rock has been pulled apart during gradual but persistent range and valley building. You can drive to a spectacular fracture that shattered this side road 2-1/2 miles from here.",US-93,131.19,Custer,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.140094,-113.904759
ID-358,ID,Givens Springs,Native American,active,official,"A winter village site for about 5000 years, these hot springs had large pit houses typical of plateau communities northwest of here from 4300 to about 1200 years ago. After that, small huts used by Great Basin tribes became fashionable. Deer, rabbits and river mussels sustained this winter camp. After 1842, emigrants using an Oregon Trail alternate also patronized Givens Springs.",SH-78,11.45,Owyhee,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.41587,-116.706006
ID-359,ID,Beaver Dick's Ferry,Oregon / California Trail,active,official,"They cut a steep grade from the Oregon Trail down to Beaver Dick's Ferry, which served as a crossing only a short distance below here. After gold rush excitement ended, Idaho City traffic came on through Boise and used a toll road further north to Boise Basin.",SH-21 (Along Boise River Greenbelt),3.3,Ada,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.55124,-116.098837
ID-361,ID,Lower Boise,Pioneer / settlement,active,official,"Driven out from their Missouri River homes below Kansas City by extremely bitter Civil War border warfare, they got a new start by digging riverside canals and planting crops. They helped make Idaho an overwhelming southern Democratic territory from 1864 to 1880. Settlements from Caldwell to Notus were known as Dixie, and those farther west were Lower Boise.",US-20,16.2,Canyon,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.724619,-116.799276
ID-362,ID,John Grey,Pioneer / settlement,active,official,"An Iroquois leader--also known as Ignace Hatchioraquasha--he also explored Grey's River nearby in Wyoming. Aside from his trapping skills, he was noted for his unusual aptitude in fighting grizzly bears. After trapping in this country for 20 years, he retired with his Iroquois band in 1836 to help found Kansas City, Missouri.",SH-34,93.66,Caribou,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.977079,-111.377112
ID-364,ID,Sawtooth City,Mining / industry,active,official,"By 1882, Sawtooth City had three saloons, two restaurants, a meat market, a store, a Chinese laundry, an assay office, a blacksmith shop, two quartz mills, a sawmill, and 80 or 90 construction workers building their town. Four more years went by, though, before miners worked out a system to process their gold ore. Although 200 miners were employed in 1886, very little could be done after that. One disaster after another led to suspension of work there in 1892.",SH-75,166.83,Blaine,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.92063,-114.815305
ID-365,ID,Elephant Hunters,Native American,active,official,"When a gradual change to a warmer, drier, climate made local grasslands into more desert, their elephant herds left for cooler plains farther north. But 8,000 years ago, bison still were available here. Indians continued to hunt buffalo on these plains until about 1840. Then they had to go to Montana for their plains hunting trips.",US-20,291.36,Bonneville,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.542858,-112.353554
ID-367,ID,Wallace,Pioneer / settlement,removed,official,"Rebuilt after a disastrous fire in 1890, Wallace has preserved its pioneer mining heritage. North Idaho's 2,000,000-acre forest fire was stopped here in 1910, and business buildings of that era survive in an impressive historic district. A museum in Wallace's restored 1901 Northern Pacific Depot, on 6th St., interprets the region's railway history.",I-90B (Near Exit 61),61,Shoshone,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.477252,-115.933448
ID-369,ID,Nez Perce Trail,Transportation,active,official,"Following a route developed by Nez Perce buffalo hunters, a host of miners and packers ascended a series of ridges overlooking the deep Salmon and Clearwater river canyons on their way to new gold fields. Long after local Indians and miners ceased to travel there, a single lane forest road was constructed near that traditional Nez Perce thoroughfare in 1934.",SH-14,49.43,Idaho,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,45.827692,-115.439467
ID-370,ID,Buffalo Pit,Mining / industry,active,official,Buffalo company miners using hydraulic giants--large metal hoses with nozzles that could direct a stream of water under high pressure--cut away a large hillside deposit of placer gold. Long ditches and flumes were employed to bring water in at an elevation sufficient to gain pressure enough to operate their giants.,SH-14,47.07,Idaho,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,45.8119,-115.473504
ID-371,ID,Railroad Trestles,Railroad,active,official,"This highway goes past two of them here. Most were timber, but a metal structure, 1500 feet long and 296 feet high, was needed here. A long, high wooden trestle also crossed a nearby side canyon. North Idaho's Camas Prairie Railroad--a joint Northern Pacific and Union Pacific venture--served this region for eight decades.",US-95,268.62,Lewis,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,46.200789,-116.415327
ID-372,ID,Camas Prairie,Geology / natural history,active,official,"Some earlier volcanic extrusions, including Kamiah Buttes (between which this highway passes), rise above those Camas Prairie lavas. Perhaps older than 40 million years, they resemble volcanic rocks from Challis, in south-central Idaho, rather than newer lava from farther west. Geologists still are studying how these buttes are related to similar formations elsewhere in Idaho.",SH-162,10.6,Idaho,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,46.13572,-116.16845
ID-373,ID,Willow Creek Slide,Railroad,removed,official,"An engine that plunged 80 feet was buried in 30 feet of snow; a passenger car dangled over open space; and a caboose with 8 people dropped into a deep snowbank. Miraculously, everyone aboard survived that terror-stricken trip. But a new, less hazardous grade replaced that trestle route.",I-90,71.4,Shoshone,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.460491,-115.735717
ID-374,ID,Mesa Orchards,Pioneer / settlement,active,official,"Investors, mostly from the eastern U.S., bought 10-acre shares to finance the project. An eight mile wooden flume carried water for irrigation from the Middle Fork of the Weiser River, and in 1920, a unique gravity tramway was built to carry fruit 3 1/2 miles north to a rail siding. Production lasted until about 1960 when frozen crops and production problems led to its demise.",US-95,127.38,Adams,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.627155,-116.439707
ID-375,ID,Oregon Trail,Oregon / California Trail,active,official,"Following close to a line of hills bordering a broad, rolling plain, their route had water and grass essential for horses and oxen. It also gave them a spectacular view of Boise valley. To see that site, follow directional signs when you reach Interchange 64 at Blacks Creek, 1 mile beyond here.",I-84 (Blacks Creek Rest Area EB),62.28,Ada,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.477707,-116.107352
ID-376,ID,Arrowrock Dam,Engineering / technology,active,official,"Located six miles upstream from here, Arrowrock is 350 feet high and 1,150 feet wide. Built at a cost of $4,725,000 to provide additional water storage to get 2,635 valley farms through dry summer seasons, it had enough capacity to take care of more than 1,000 new farms as well. Its 18-mile canyon reservoir holds 280,000 acre feet of water.",SH-21,17.14,Ada,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.591029,-115.998671
ID-377,ID,Black Canyon Dam,Engineering / technology,active,official,"A 29 mile canal, along with lesser ditches, serves 58,250 acres of Boise and Payette valley farms. A power plant at Black Canyon Dam generates electricity for commercial use as well as for irrigation pumping. Farms far from early riverside canals benefit from this project.",SH-52 (Wild Rose Park),37.79,Gem,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.930024,-116.439274
ID-378,ID,Seven Devils Mines,Mining / industry,active,official,"From 1887, miners tried various means to haul ore over this rough terrain for shipment to smelters. They started with pack animals, then built a wagon road, the Kleinschmidt grade, dropping a vertical mile from the mines to the Snake River. From there, they tried steamboat then rail. Large ore trucks in the 1960s finally solved the problem.",SH-71,1.57,Washington,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.828731,-116.903503
ID-379,ID,Basque Country,Pioneer / settlement,active,official,"Coming here originally to herd sheep on mountain and desert ranges, they shifted into other occupations as quickly as possible, making way for more of their countrymen to follow. Their sheep wagons often can be seen on grazing lands, and a Basque museum (607 Grove St. in Boise) interprets their life here.",I-84 (Blacks Creek Rest Area WB),62.25,Ada,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.479058,-116.106105
ID-380,ID,War Eagle Mines,Mining / industry,active,official,"With lodes far richer than those found elsewhere, War Eagle miners fought a series of violent wars for control of valuable claims. Troops from Fort Boise finally had to intervene in a one-armed clash in 1868. San Francisco bank failures ended production there in 1875 and thriving camps became ghost towns.",SH-78,34.09,Owyhee,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.158611,-116.508987
ID-383,ID,American Falls Power Plants,Engineering / technology,active,official,"Starting with an island plant to serve Pocatello in 1902, this superlative site was used soon after as long transmission lines were developed. As new kinds of turbines and generators were invented, they were installed here. Rare examples of old technology still are preserved in these landmark plants.",SH-39,3.13,Power,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.778704,-112.882825
ID-384,ID,Bear Lake,Pioneer / settlement,active,official,"Donald MacKenzie, Jim Bridger, and a host of famous beaver hunters operated here. Two major summer frolics and trade fairs brought plenty of excitement to Bear Lake in 1827 and 1828. Helping local Indians repel Blackfoot invaders, those trappers never forgot their wild festivals here.",US-89,2.19,Bear Lake,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.0307,-111.400093
ID-385,ID,Hooper Spring,Pioneer / settlement,active,official,"A prime attraction for more than 160 years, soda water from these springs was marketed nationally after rail service reached this resort area in 1882. W.H. Hooper, Salt Lake City's leading banker and president of Zion's Cooperative Mercantile Institution, had his summer home here. He did much to found and promote Soda Springs and its soda water industry while serving as Utah's delegate to Congress.",US-30,405.17,Caribou,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.654895,-111.602019
ID-386,ID,Paris Tabernacle,Pioneer / settlement,active,official,"Swiss stone masons cut and carved red sandstone that horse and ox teams hauled from a canyon 18 miles away. In winter, sled loads of rock were pulled over ice across Bear Lake. Shingles and other lumber came from nearby forests. After a century of use, this unaltered monument remains as a reminder of pioneer achievement.",US-89,15.83,Bear Lake,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.225323,-111.400866
ID-388,ID,Hatch House,Pioneer / settlement,active,official,"Idaho's only railroad, serving Montana's thriving mining camps, reached here that year--a time of depression between gold rushes, when Franklin was Idaho's largest city. Two years later, rail construction resumed, and freighters moved on. But Hatch's elegant house remains as a reminder of a bygone era.","E Main St, Franklin (Off US-91)",1.38,Franklin,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.017337,-111.800094
ID-389,ID,Sawtell's Ranch,Pioneer / settlement,active,official,Sawtell did everything from supplying swans for New York's Central Park zoo to building a network of roads for tourist access to Yellowstone National Park. His commercial fishery served Montana mining markets. His pioneer Henry's Lake ranch was a major attraction here for a decade before rail service brought more settlers to this area.,SH-87,5.11,Fremont,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.673714,-111.408815
ID-391,ID,Caldera Lookout,Engineering / technology,active,official,"No other steel tower has been preserved in this part of Idaho. When it was erected in 1936, lookouts were essential for fire detection in all of this region's forests. This one still is used in times of especially severe fire hazard, but planes now are responsible for regular fire patrol. Forest Service road 80120 ascends to Bishop Mountain lookout at an elevation of 7810 feet.",US-20,376.26,Fremont,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.284557,-111.463219
ID-393,ID,Hansen Bridge,Engineering / technology,active,official,"With 14 cables, each more than 900 feet long, a $100,000 suspension bridge was wide enough to accommodate two lanes of farm wagons or early cars that had begun to gain popularity then. From it's deck, nearly 400 feet above Snake River, travelers had a spectacular view that can still be seen from it's replacement, built in 1966.",SH-50,3.86,Twin Falls,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.565656,-114.300715
ID-396,ID,Volcanic Calderas,Geology / natural history,active,official,"An exceptionally large crater remained when that lava surface collapsed. Another smaller caldera followed north of here about 1,300,000 years ago. Yellowstone's geysers and hot springs continue to spout as remnants of those volcanic displays formed as underground rock gradually moves westward across a tremendous source of interior heat.",US-20,368.92,Fremont,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.183981,-111.436241
ID-398,ID,Magic Dam,Engineering / technology,active,official,"Rising 129 feet high, it is 700 feet wide. An adjacent 1600-foot embankment with a concrete spillway helps retain more than 190,000 acre feet of spring floodwater for summer use downstream. A four-mile desert road reaches Magic Dam, which provides fishing and recreational opportunities in a broad valley northwest of here.",SH-75,91.04,Lincoln,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.177779,-114.328872
ID-400,ID,Gold Mines,Mining / industry,active,official,"Discovered early in 1863, they were so hard to get to that they could not be worked successfully for more than 20 years. But wealthy investors from New York and London finally put up enough capital that large mills and underground tunnels produced more than 6 million dollars. That gold now is worth more than $120 million.",US-20,126.36,Elmore,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.306754,-115.279625
ID-402,ID,Boise State University,Education,removed,official,"Originating as an Episcopalian academy founded in 1892, this institution was located a mile north until 1940, when Boise's municipal airport, located here became available for a large new campus. Christ's Chapel--Boise's original Episcopalian church building, built downtown in 1886, was moved to this site for permanent preservation in 1963.",,,Ada,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.603548,-116.194335
ID-404,ID,Brigham Young University-Idaho,Education,active,official,"Initially known as Bannock Stake Academy, It was renamed Fremont Stake Academy, Smith Academy, Ricks Academy, Ricks Normal College, and eventually Ricks College. The name memorializes Thomas E. Ricks who founded Rexburg in 1883. In 2001, Ricks College became BYU-Idaho, a four year university and Idaho's largest private institution of higher education.","W 2nd St, Rexburg (BYU-I Campus)",,Madison,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.821751,-111.786139
ID-406,ID,Stanley Ranger Station,Pioneer / settlement,active,official,"Expanding Forest Service responsibilities led to construction of a larger ranger station, as well as other buildings still preserved here. When a new ranger station four miles south of here replaced this one in 1971, this site became a Sawtooth Interpretive and Historical Association museum.",SH-75,190.05,Custer,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.226065,-114.92935
ID-411,ID,College of Southern Idaho,Education,active,official,"CSI became part of a state and national effort to increase local educational opportunities. The 300--acre campus, located about a mile west of here, offers a wide range of academic, professional, and technical programs and is home to the Herrett Center Museum, Observatory, and Faulkner Planetarium.",US-93,50,Twin Falls,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.598357,-114.454749
ID-412,ID,Shoshone Historic District,Pioneer / settlement,active,official,"Branch rail lines to Wood River and Camas Prairie served distant farmers and miners, while a stage line to Shoshone Falls accommodated wealthy tourists who visited Idaho's foremost nineteenth century attraction. Vast sheep grazing lands made this a major early center for Basque herders. Use of lava rock for building construction gives Shoshone a distinctive historic character.",US-93,72.95,Lincoln,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.926571,-114.411707
ID-413,ID,Magic Reservoir,Engineering / technology,active,official,"Big Wood River flows past some hills that separate this valley from a broad plain of lava and windblown soil, this border area provides an excellent storage site for more than 190,000-acre feet of irrigation water. Magic Reservoir, created in 1910, provides recreation opportunities and a home for fish and wildlife in a desert setting.",US-20,170.17,Blaine,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.338289,-114.434361
ID-415,ID,Northwest Nazarene University,Education,active,official,"Northwest Nazarene University continues to maintain its church relationship as reflected in its mission statement. ""The basic mission of Northwest Nazarene University is the development of Christian character within the philosophy and framework of genuine scholarship.","16th Ave N, Nampa (Lakeview Park, Off I-84B)",59.85,Canyon,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.585394,-116.544743
ID-416,ID,Clayton Smelter,Mining / industry,active,official,"Doubled in size in 1888, Clayton's smelter had enough variety of ores from local mines to continue production until 1902. A modern flotation plant followed for six years after 1919. When silver prices rose in 1935, Clayton became southern Idaho's primary silver producer, operating steadily for more than 50 years.",SH-75,222.63,Custer,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.258674,-114.40199
ID-417,ID,Lewiston Hill,Transportation,active,official,With a series of sharp curves that let cars go 20 or 30 miles an hour--a good speed for that time--a gradual 10-mile 2000-foot grade was designed. It still can be used by anyone not in too much of a hurry who wants to see an engineering model of early highway construction.,Old Spiral Hwy (Off US-95),317.8,Nez Perce,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,46.460223,-117.016508
ID-418,ID,Steamboats,Transportation,active,official,"Steamboats continued to dock there until 1940, mainly after Columbia and Snake river channel improvements made navigation practical in 1914. Finally a series of locks and dams made Lewiston a seaport, and large scale river shipping resumed in 1975.",Old Spiral Hwy (Off US-95),317.8,Nez Perce,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,46.460188,-117.016442
ID-419,ID,Railroad Tunnels,Railroad,active,official,"Building a railroad up this canyon was exceptionally difficult and expensive. Although they competed in Lewiston, Union Pacific and Northern Pacific officials decided to organize a separate company, in which each of them had an equal interest, to complete a Camas Prairie line. Otherwise, neither would have had enough traffic to operate profitably.",US-95,285.83,Nez Perce,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,46.331934,-116.597815
ID-420,ID,Old Railroads,Railroad,active,official,"This would have been Idaho's highest mountain railroad if funding had been available to complete it. Construction began near a canyon rim more than a vertical mile above Snake River. Although it never got anywhere, that grade still can be seen near Kinney Point. Remains of an old mining smelter at Landore also survive from that time.","Michigan St, Council (Old Railroads Park)",135.76,Adams,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.728902,-116.438403
ID-421,ID,Lead-Silver Mines,Mining / industry,removed,official,"More than 5 billion dollars worth of lead, silver and zinc - including more than a billion ounces of silver - have come from these camps. Old mines and towns at Burke, Kellogg, Murray, Mullan, Osburn, and Wardner can be reached from Wallace. First, visit the Coeur d'Alene District Mining Museum at 509 Bank St. to review the region's mining development.",I-90,71.4,Shoshone,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.460509,-115.735781
ID-422,ID,Bayview Limekilns,Mining / industry,removed,official,"Production of lime for nearby mines and Spokane buildings commenced in this area as soon as rail transportation and markets became available. For 14 years after 1887, steamboats hauled lime to a Northern Pacific Railway dock at Hope. When an interurban rail connection reached here in 1911, lime for cement products was exported from Bayview until an economic depression destroyed regional demand for concrete.",SH-54,14.76,Kootenai,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.972715,-116.567228
ID-424,ID,Frisco Mill,Mining / industry,removed,official,"Overwhelmed by union miners, company managers surrendered. Six fatalities--half from each side--preceded four months of martial law and military occupation by a thousand soldiers. A long series of battles followed. Resumed in North Idaho in 1899, this conflict continued in Colorado, Montana, Nevada and Arizona.",SH-4,5.13,Shoshone,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.512281,-115.859326
ID-425,ID,McCroskey Park,Geology / natural history,removed,official,"Virgil T. McCroskey devoted his life to preserving trees and scenery. Purchasing and donating 4,500 acres of cedar, pine and fir, he developed and endowed a magnificent state park by 1954. Surviving until he was 95 years old, he maintained and enlarged it for 16 more years.",US-95,381.15,Benewah,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.149101,-116.910917
ID-426,ID,Burke,Mining / industry,removed,official,"So in 1888, S.S. Glidden's Tiger Hotel had to be built over, rather than beside, Canyon Creek. Railroad tracks and Burke's only highway also had to run through his hotel. When a second railroad arrived in 1890, its tracks had to be laid in Burke's only street. No other hotel had two railroads, a street and a stream running through its lobby.",SH-4,7.07,Shoshone,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.518498,-115.825122
ID-427,ID,Nez Perce War,Native American,active,official,"On their way to Yellowstone Park, Chief Joseph's Nez Perce people reached Hole in the Rock Station (four miles north of here), on August 16, and shut down stage service to Montana. Howard's cavalry and volunteers followed only a day behind until August 20, when an Indian force made off with more than 100 Army mules. That raid halted military pursuit and forced Howard to continue his Nez Perce campaign for six more weeks.","I-15 (Dubois Rest Area, Near Exit 167)",167,Clark,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.177693,-112.238196
ID-428,ID,Three Buttes,Geology / natural history,active,official,"East Butte (farthest east) flowed up and cooled quickly about 600,000 years ago, while Big Southern Butte (south of here) emerged about 300,000 years ago. Although East Butte and Middle Butte have a similar general appearance, they were formed in different ways. A dome of melted rock called rhyolite that rose up through a volcanic fissure became East Butte. Middle Butte, however, is a block of hard lava (basalt) pushed up by volcanic activity from below.",US-20,272.8,Bingham,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.528221,-112.713949
ID-429,ID,Cote's Defile,Pioneer / settlement,active,official,"Though he was thousands of miles from his Canadian base in Montreal, he had years of experience in Pacific Northwest exploration. With Michel Bourdon, who also discovered valleys near here, he had joined David Thompson's 1811 Columbia River explorers. Early trappers knew this valley as Cote's Defile because of his contribution to regional fur trade.",SH-28,61.04,Lemhi,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.332768,-113.082047
ID-430,ID,Murray Gold Fields,Mining / industry,removed,official,"A permanent camp followed at Murray, Jan. 22, 1884. As Shoshone county seat (1885-1898) and this area's gold center, Murray flourished for more than a decade. Important buildings--a courthouse, Masonic Hall, and other landmarks--have been preserved there to reflect life in a gold rush camp a century ago.",I-90,72.65,Shoshone,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.462573,-115.710591
ID-431,ID,Range Wars,Pioneer / settlement,active,official,"This kind of conflict occurred in widely scattered western areas when farm crops displaced rangeland. Families of early farm pioneers still occupy holdings here that are well over a century old, although many of them finally have shifted from planting crops to raising cattle after winning their battle against early stock herders.",SH-34,31.45,Franklin,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.378118,-111.713885
